"마트","바코드","상품명","이미지","규격","원가","실판매가","판매시작","판매종료","재고"
우리할인마트 문학점,"8803628119138",삼정)리빙3겹엠보싱(30롤),https://d2rrvvl2hhzoww.cloudfront.net/upload/105/4073cf28-27ee-45d8-b547-43134c2a1769_1.jpeg,"20*30롤",12000,100,2025-01-01 00:00:00.000,2025-03-31 23:59:59.000,9
우리할인마트 문학점,"8801039202395",★해표식용유900,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801039202395,"900ml",7800,100,2025-01-01 00:00:00.000,2025-03-31 23:59:59.000,9
우리할인마트 문학점,"8801007240688",CJ)쇠고기다시다,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007240688,"300g",10800,100,2025-01-01 00:00:00.000,2025-03-31 23:59:59.000,8
우리할인마트 문학점,"8809216730754",다향)훈제오리,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EC%9A%B0%EB%A6%AC%ED%95%A0%EC%9D%B8%EB%A7%88%ED%8A%B8%20%EB%AC%B8%ED%95%99%EC%A0%90/8809216730754.jpg,"400g",11900,100,2025-01-01 00:00:00.000,2025-03-31 23:59:59.000,10
하모니마트 오창점,"2548844882904",[오뚜기] 오뚜기밥 흰밥,https://d2rrvvl2hhzoww.cloudfront.net/upload/88/d1d6e6c7-1ad4-4f58-ade0-37b56fadf25c_%EC%98%A4%EB%9A%9C%EA%B8%B0%EB%A7%9B%EC%9E%88%EB%8A%94%EB%B0%A5.jpg,"",12000,100,2025-02-01 00:00:00.000,2026-01-31 23:59:59.000,8
하모니마트 오창점,"2548844882881",코카콜라제로1.5L+CJ비비고왕교자만두315G*2기획,https://d2rrvvl2hhzoww.cloudfront.net/upload/88/ca06656e-ddd1-4ba3-815d-9e20fe75b50f_%EB%B9%84%EB%B9%84%EA%B3%A0.jpg,"",10780,100,2025-02-01 00:00:00.000,2026-01-31 23:59:59.000,10
하모니마트 오창점,"203232_1",정육)구이용삼겹살(국내산),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%ED%95%98%EB%AA%A8%EB%8B%88%EB%A7%88%ED%8A%B8%20%EC%98%A4%EC%B0%BD%EC%A0%90/203232_1.jpg,"400g",12000,100,2025-02-01 00:00:00.000,2026-01-31 23:59:59.000,3
하모니마트 오창점,"2548844882898",해표식용유1.5L+왕란15구,https://d2rrvvl2hhzoww.cloudfront.net/upload/88/569a5e4e-ce78-42cb-bcda-bbe8d2ec70d0_%ED%95%B4%ED%91%9C%EC%8B%9D%EC%9A%A9%EC%9C%A0.jpg,"",11500,100,2025-02-01 00:00:00.000,2026-01-31 23:59:59.000,10
하모니마트 오창점,"2548844882843",오늘좋은)키친타월140*6+새싹이물티슈*6,https://d2rrvvl2hhzoww.cloudfront.net/upload/88/9aef4177-cda9-4704-a211-f569a75e3ca5_%ED%82%A4%EC%B9%9C%ED%83%80%EC%9B%94.jpg,"",11500,100,2025-02-01 00:00:00.000,2026-01-31 23:59:59.000,10
하모니마트 오창점,"2548844882867",오늘좋은)소면기획1.5KG+500G+왕란15구,https://d2rrvvl2hhzoww.cloudfront.net/upload/88/9023a521-4602-4963-b1f8-ac720e0f079c_%EC%86%8C%EB%A9%B4.jpg,"",10500,100,2025-02-01 00:00:00.000,2026-01-31 23:59:59.000,10
하모니마트 오창점,"2022130099004",사과홍로,https://d2rrvvl2hhzoww.cloudfront.net/upload/88/09610319-520f-4c83-b7a3-8862149599b3_20240906_115828.jpg,"",9900,100,2025-02-01 00:00:00.000,2026-01-31 23:59:59.000,10
하모니마트 오창점,"2548844882836",요리하다)새콤바삭유린기480G+코카콜라+환타1.5L*2입기획,https://d2rrvvl2hhzoww.cloudfront.net/upload/88/f3bf17ce-0dee-46cd-ba79-633f75507d26_%EC%9C%A0%EB%A6%B0%EA%B8%B0.jpg,"",12000,100,2025-02-01 00:00:00.000,2026-01-31 23:59:59.000,10
하모니마트 오창점,"2548844882812",농심 신라면+짜파게티,https://d2rrvvl2hhzoww.cloudfront.net/upload/88/1ba69314-d2cf-454d-aca1-f2acfd4d3618_KakaoTalk_20240801_114840222.jpg,"",10900,100,2025-02-01 00:00:00.000,2026-01-31 23:59:59.000,9
하모니마트 오창점,"25488448829",왕란15구,https://d2rrvvl2hhzoww.cloudfront.net/upload/88/2e9c2346-3e62-4966-ad84-6a893149bb39_KakaoTalk_20240801_114840222_01.jpg,"2판",11000,100,2025-02-01 00:00:00.000,2026-01-31 23:59:59.000,8
하모니마트 오창점,"2548844882928",방울토마토+수입바나나,https://d2rrvvl2hhzoww.cloudfront.net/upload/88/07f0e99f-5e1f-4819-a6c3-b99e3d95819d_%EB%B0%94%EB%82%98%EB%82%98.jpg,"",10000,100,2025-02-01 00:00:00.000,2026-01-31 23:59:59.000,10
하모니마트 오창점,"2548844882850",오늘좋은)미용티슈180매*6+새싹이물티슈*4,https://d2rrvvl2hhzoww.cloudfront.net/upload/88/eba50619-5421-423f-8660-e8c0d72f1b26_%EB%AF%B8%EC%9A%A9%ED%8B%B0%EC%8A%88.jpg,"",11500,100,2025-02-01 00:00:00.000,2026-01-31 23:59:59.000,10
부평식자재마트 부평점,"22001111",[3월특가]명품제주 천혜향(특),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/2902902903145.jpg,"4수",12000,100,2024-11-01 00:00:00.000,2025-03-31 23:59:59.000,7
부평식자재마트 부평점,"22001118",[3월특가]완도 활전복(특),https://d2rrvvl2hhzoww.cloudfront.net/upload/126/eb225453-65af-44f1-a0da-946ec03d00e4_images.jfif,"10마리",12000,100,2024-11-01 00:00:00.000,2025-03-31 23:59:59.000,8
부평식자재마트 부평점,"22001112",[3월특가]달콤 설향딸기(특),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%B9%84%EC%97%98%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8%20%EA%B0%84%EC%84%9D%EC%A0%90/22005908.jpg,"1다라",12000,100,2024-11-01 00:00:00.000,2025-03-31 23:59:59.000,7
부평식자재마트 부평점,"22001113",[3월특가]CJ)햇반기획,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007235585,"200g*10입",12000,100,2024-11-01 00:00:00.000,2025-03-31 23:59:59.000,5
부평식자재마트 부평점,"22001120",[3월특가]완전건조 코다리,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/%EC%BD%94%EB%8B%A4%EB%A6%AC.jfif,"4마리/1코",12000,100,2024-11-01 00:00:00.000,2025-03-31 23:59:59.000,8
부평식자재마트 부평점,"22006678",[3월특가]선동 오징어(대),https://d2rrvvl2hhzoww.cloudfront.net/upload/194/bf5a97cf-1c82-4465-8aa2-fb666ff2fe66_11244.jpg,"3마리",12000,100,2024-11-01 00:00:00.000,2025-03-31 23:59:59.000,8
부평식자재마트 부평점,"22001119",[3월특가]경북예천 부사사과(특),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801448128026.jpg,"6개",12000,100,2024-11-01 00:00:00.000,2025-03-31 23:59:59.000,8
부평식자재마트 부평점,"22001123",[3월특가]우리한돈 생등뼈,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/03733912_1_960.jpg,"1.8kg/3근",12000,100,2024-11-01 00:00:00.000,2025-03-31 23:59:59.000,8
부평식자재마트 부평점,"220055677",[3월특가]호주산 소불고기용,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/%EC%96%91%EB%85%90%EC%86%8C%EB%B6%88%EA%B3%A0%EA%B8%B02.png,"600g/1근",12000,100,2024-11-01 00:00:00.000,2025-03-31 23:59:59.000,3
부평식자재마트 부평점,"22001124",[3월특가]한우 양지국거리,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%ED%95%98%EB%AA%A8%EB%8B%88%EB%A7%88%ED%8A%B8%20%EC%9A%A9%EA%B3%A1%EC%A0%90/thumb_21.jpg,"200g/1팩",12000,100,2024-11-01 00:00:00.000,2025-03-31 23:59:59.000,6
부평식자재마트 부평점,"22002267",[3월특가]브랜드 냉동삼겹살(옛날네모삼겹살),https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/%EB%83%89%EB%8F%99%EC%82%BC%EA%B2%B9.jpg,"600g/1근",12000,100,2024-11-01 00:00:00.000,2025-03-31 23:59:59.000,5
부평식자재마트 부평점,"22003333",[3월특가]명품제주 레드향(특),https://d2rrvvl2hhzoww.cloudfront.net/upload/image/126/8ead6060-91bd-4e45-a313-c0adb9124cfe_레드향.jfif,"4수",12000,100,2024-11-01 00:00:00.000,2025-03-31 23:59:59.000,7
신탄할인마트,"8801005133029",[샘표] 진간장 금F3,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801005133029,"1.7L+500ml",9900,100,2024-06-07 00:00:00.000,2025-06-07 23:59:59.000,0
신탄할인마트,"8808244208013",삼다수500ml*20,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8808244208013,"",10500,100,2024-06-07 00:00:00.000,2025-06-07 23:59:59.000,0
신탄할인마트,"8801005515580",[샘표] 오리지날 진공소면,https://img.danawa.com/prod_img/500000/173/839/img/3839173_1.jpg?_v=20200706135109,"",13500,1500,2024-06-07 00:00:00.000,2025-06-07 23:59:59.000,1
신탄할인마트,"8801117569310",오리온)초코파이30p,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801117569310,"30p",11500,100,2024-06-07 00:00:00.000,2025-06-07 23:59:59.000,1
신탄할인마트,"8809848531231",[잘풀리는집] 룰루3겹데코 22m,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/%EA%B2%B9%EB%8D%B0%EC%BD%94.png,"30롤",10900,100,2024-06-07 00:00:00.000,2025-06-07 23:59:59.000,0
신탄할인마트,"8804981006073","365알찬왕란 30구",https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EA%B8%88%EB%A9%94%EB%8B%AC%20%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8/%ED%96%87%EB%8B%AC%EA%B1%8030.JPG,"",7500,100,2024-06-07 00:00:00.000,2025-06-07 23:59:59.000,0
비래스토아,"8804981006035",금호/신선특란,https://s3.ap-northeast-2.amazonaws.com/sopt.seongjin.com/606d4f84c1551891db2c35ca/8804479000132.jpg,"30구",7500,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,0
비래스토아,"8801236212593",[모나리자] 부자되는집 내추럴 클래식 20m,https://img.danawa.com/prod_img/500000/686/342/img/18342686_1.jpg?_v=20221122110522,"3겹 30롤",11400,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,0
비래스토아,"2000800110006",수산)박대,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/KakaoTalk_20230901_141717101.jpg,"",11000,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,5
비래스토아,"8801007228242",[CJ] 해찬들 원조 태양초고추장,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/657456.jpg,"1.5Kg+400g",9900,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,0
비래스토아,"8801047825005",동원참치기획(살코기+마일,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801047825005,"100g*4입",7700,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,4
비래스토아,"8801037028706",동서/맥심모카골드,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801037028706,"170g",10900,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,3
비래스토아,"256110001",썬골드키위,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/KakaoTalk_20230901_141723579.jpg,"",11000,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,4
비래스토아,"8801037028669",동서/맥심오리지날,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801037028669,"170g",10900,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,4
비래스토아,"8801007823416",[햇반] 백미밥,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007823416,"200g",11000,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,0
비래스토아,"8808244208044",광동/삼다수,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8808244208044,"2L*6개",7800,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,4
비래스토아,"8809335520779",허브갈릭오리훈제,https://d2rrvvl2hhzoww.cloudfront.net/upload/96/0a909e67-2096-421f-88bf-98565a20b116_1722921087688.jpg,"",9900,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,0
비래스토아,"8801117569419",오리온/카스타드,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801117569419.jfif,"30P",8900,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,2
비래스토아,"8801117569310",오리온/초코파이,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801117569310,"30P",8900,100,2024-08-17 00:00:00.000,2025-08-17 23:59:59.000,3
신농민마트 호계점,"8801236235837",모나/벨라지오에어볼키친타올4+2,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801236235837,"",8000,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,9
신농민마트 호계점,"209020",한돈 앞다리(수육),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/fresh/2001151.jpg,"600g",10500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,0
신농민마트 호계점,"8801043014830",[농심] 신라면,https://d2rrvvl2hhzoww.cloudfront.net/upload/image/111/240a57da-b6d5-4f97-806e-4e7bd56454fb_신.JPG,"120g×5개입",4600,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,7
신농민마트 호계점,"8801007806440",[CJ] 스팸클래식,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/8801007806440.png,"300g*3입",12000,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,1
신농민마트 호계점,"8801007325248",CJ)비비고왕만두,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801007325248.jpg,"420g×2개입",12000,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,2
신농민마트 호계점,"8802578263021",텃골)푸짐한왕란,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8801114132333.jfif,"30개입",9500,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,0
신농민마트 호계점,"8801005118415",[샘표] 새미네부엌 진간장,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801005118415,"830ml",9280,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
신농민마트 호계점,"8801047834014",[동원] 살코기참치,https://images.emarteveryday.co.kr/images/app/webapps/evd_web2/share/SKU/mall/14/40/8801047834014_1.jpg,"90g*4",11800,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,5
신농민마트 호계점,"8801039202388",해표)식용유,https://d2rrvvl2hhzoww.cloudfront.net/upload/154/aeb35f47-b13e-4270-b1f0-353dcc3c7c38_%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C%20%284%29.jfif,"1.5L",6980,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
신농민마트 호계점,"8801007364186","100%통들깨들기름160ML/병/상온",https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007364186,"160mL",9400,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
일산왕식자재마트,"22008244",샤인머스켓,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/fresh/2001184.jpg,"1박스(2kg)",14800,2800,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,2
일산왕식자재마트,"8809560900179",유성건강한현미,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%9F%AD%ED%82%A4%EB%A7%88%ED%8A%B8%20%EA%B2%80%EC%95%94%EC%A0%90/8809030910127.jpg.jpg,"3kg",14800,800,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,3
일산왕식자재마트,"22000521",수입김치,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EC%A7%84%EB%A1%9C%EB%A7%88%ED%8A%B8%20%EC%98%A4%EC%82%B0%EC%A0%90/osung29800_2284_1.jpg,박스,12800,800,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,0
일산왕식자재마트,"8809599088312",볶음아몬드,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EC%8A%88%ED%8D%BC%ED%82%B9%EB%A7%88%ED%8A%B8%20%EC%A3%BC%EC%95%88%EC%A0%90/8809269144379.jpg,"500g",12500,100,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,1
일산왕식자재마트,"8801046285640",애경/케라시스두피데일리린스,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801046285640,"1.5L",11350,100,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,5
일산왕식자재마트,"8801047865155",동원/살코기+마일드참치,"9413.8","135g*2-150g*2",12200,100,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,2
일산왕식자재마트,"8801047111283",동원)살코기참치(덕용),https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801047111283,"1.88k",22800,2800,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,4
일산왕식자재마트,"22006622",한라봉,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/fresh/2001283,"1박스/3kg",18500,6500,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,5
일산왕식자재마트,"23000476",한우 육회 (냉장),https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/%ED%81%90%EB%A7%88%EC%BC%93_%ED%95%9C%EC%9A%B0%EC%9C%A1%ED%9A%8C.png,"1팩",10000,100,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,2
일산왕식자재마트,"8801117569310",오리온/초코파이30P,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801117569310,"1170g",10800,100,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,3
일산왕식자재마트,"8801007636344",[햇반] 백미밥,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007636344,"200g*10",13200,100,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,0
일산왕식자재마트,"8803628119251",리빙더순수무형광3겹테코,https://d2rrvvl2hhzoww.cloudfront.net/upload/192/801ee030-ef48-4d72-a05b-1df90e0c06a6_1.jpeg,"25m*30롤/3",14000,100,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,0
일산왕식자재마트,"8801037022322",[맥심] 모카커피믹스,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801037022322,"600g",11000,100,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,0
일산왕식자재마트,"8801046409527",애경/스파크프라임(R),https://d2rrvvl2hhzoww.cloudfront.net/upload/139/8a7bdc92-0131-489c-b4ed-bf9c280b7f26_%EC%9D%B4%EB%AF%B8%EC%A7%80%EC%A4%80%EB%B9%84%EC%A4%91.jpg,"5.5Kg",12000,100,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,5
일산왕식자재마트,"8801046285633",애경/케라시스두피데일리샴푸,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801046285633,"1.5L",11350,100,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,4
일산왕식자재마트,"22002143",봉지사과,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/fresh/2001226.jpg,"1봉",12800,800,2025-03-04 00:00:00.000,2025-03-31 23:59:59.000,1
빅마트 수유점,"204249",정육)수입소등심불고기,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/fresh/2001079.jpg,"600g",12000,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
빅마트 수유점,"204056",정육)한우육회,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/fresh/2001128.jpg,"1팩",12000,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
빅마트 수유점,"8801007806440",[CJ] 스팸클래식,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/8801007806440.png,"300g*3",13500,1500,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
빅마트 수유점,"22011565",부사사과,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/fresh/2001226.jpg,"1봉",11900,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,8
빅마트 수유점,"8803712128213",[주부9단] 살코기햄,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8803712128213,"1kg",13500,1500,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
빅마트 수유점,"204343",정육)한돈대패삼겹살,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/%EB%8C%80%ED%8C%A8%EC%82%BC%EA%B2%B9%EC%82%B4.jpg,"600g",12000,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
빅마트 수유점,"22007124",샤인머스켓(특),https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/%ED%81%90%EB%A7%88%EC%BC%93_%EC%83%A4%EC%9D%B8%EB%A8%B8%EC%8A%A4%EC%BA%A3.png,"1송이",11800,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
빅마트 수유점,"8801052951720",청/포도씨유,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801052951720,"900ml",15900,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
빅마트 수유점,"204440",브랜드)벌집생삼겹살,https://s3.ap-northeast-2.amazonaws.com/stage.aswemake.qmarket.com/upload/%EB%B2%8C%EC%A7%91%EC%82%BC%EA%B2%B9%EC%82%B4.jpg,"600g",12000,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,9
빅마트 수유점,"8801007821474",[CJ] 스팸 25% 라이트,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/upload/image/153/b3f0d649-eaff-43c1-9303-2836ed8cc798_1.jpg,"300g*3",13500,1500,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,10
빅마트 수유점,"8809562940548",동물복지/유정란,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/fresh/2001311,"30구/1판",13800,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,8
장바구니화서점,"8801069221397",남양우유GT기획,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801069221397,"900ml*2",6450,100,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,6
장바구니화서점,"8801007817125",해찬들)가득한고추장,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/barcode/8801007817125,"4.5kg",16500,4500,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,8
장바구니화서점,"8801033808234",베지밀)검은콩고칼슘두유,https://s3.ap-northeast-2.amazonaws.com/aswemake.qmarket.com/products/%EB%B9%84%EC%97%98%EC%8B%9D%EC%9E%90%EC%9E%AC%EB%A7%88%ED%8A%B8%20%EA%B0%84%EC%84%9D%EC%A0%90/8801033808234.jpeg,"190ml*15",13500,500,2025-03-01 00:00:00.000,2025-03-31 23:59:59.000,3
